region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,TRT000067-PRV000002,TRT000067,#840245,68.37,48.58,921.37,125.58,"[0, 0, 133, 125]","[853, 77, 986, 202]",0.25
land,TRT000067-PRV000003,TRT000067,#8574be,99.0,40.0,952.0,117.0,"[99, 40, 100, 41]","[952, 117, 953, 118]",0.25
land,TRT000067-PRV000004,TRT000067,#aae0be,163.62,158.75,1016.62,235.75,"[114, 113, 233, 189]","[967, 190, 1086, 266]",0.25
land,TRT000067-PRV000005,TRT000067,#467a7b,190.51,79.67,1043.51,156.67,"[128, 17, 243, 155]","[981, 94, 1096, 232]",0.25
land,TRT000068-PRV000001,TRT000068,#92c63f,162.84,127.54,884.84,213.54,"[128, 77, 207, 172]","[850, 163, 929, 258]",0.25
land,TRT000068-PRV000002,TRT000068,#232fee,146.99,188.28,868.99,274.28,"[97, 151, 204, 241]","[819, 237, 926, 327]",0.25
land,TRT000068-PRV000003,TRT000068,#2a8bbe,101.99,240.79,823.99,326.79,"[52, 188, 156, 296]","[774, 274, 878, 382]",0.25
land,TRT000068-PRV000004,TRT000068,#09cb7a,123.5,54.23,845.5,140.23,"[75, 0, 168, 97]","[797, 86, 890, 183]",0.25
land,TRT000068-PRV000005,TRT000068,#60177d,91.45,117.32,813.45,203.32,"[40, 71, 131, 168]","[762, 157, 853, 254]",0.25
land,TRT000068-PRV000006,TRT000068,#b3b506,52.71,169.66,774.71,255.66,"[0, 119, 105, 218]","[722, 205, 827, 304]",0.25
land,TRT000069-PRV000001,TRT000069,#2f4cb2,39.96,93.59,647.96,164.59,"[0, 63, 93, 128]","[608, 134, 701, 199]",0.25
land,TRT000069-PRV000002,TRT000069,#a7a053,45.48,144.58,653.48,215.58,"[0, 114, 84, 180]","[608, 185, 692, 251]",0.25
land,TRT000069-PRV000003,TRT000069,#025a24,129.19,63.26,737.19,134.26,"[83, 11, 182, 113]","[691, 82, 790, 184]",0.25
land,TRT000069-PRV000004,TRT000069,#d83ba9,116.08,135.05,724.08,206.05,"[80, 96, 169, 187]","[688, 167, 777, 258]",0.25
land,TRT000069-PRV000005,TRT000069,#893be9,188.52,36.69,796.52,107.69,"[144, 0, 236, 94]","[752, 71, 844, 165]",0.25
land,TRT000069-PRV000006,TRT000069,#2a0834,44.64,41.23,652.64,112.23,"[0, 12, 99, 72]","[608, 83, 707, 143]",0.25
land,TRT000071-PRV000001,TRT000071,#78e014,156.43,94.91,1251.43,193.91,"[97, 52, 193, 142]","[1192, 151, 1288, 241]",0.25
land,TRT000071-PRV000002,TRT000071,#9ad59f,48.75,44.72,1143.75,143.72,"[1, 0, 98, 86]","[1096, 99, 1193, 185]",0.25
land,TRT000071-PRV000003,TRT000071,#7a4cfc,46.41,111.06,1141.41,210.06,"[0, 77, 97, 159]","[1095, 176, 1192, 258]",0.25
land,TRT000071-PRV000004,TRT000071,#19cad3,117.14,140.84,1212.14,239.84,"[73, 90, 176, 185]","[1168, 189, 1271, 284]",0.25
land,TRT000071-PRV000005,TRT000071,#060080,130.21,40.58,1225.21,139.58,"[91, 8, 180, 84]","[1186, 107, 1275, 183]",0.25
land,TRT000073-PRV000001,TRT000073,#6dfa28,17.79,56.64,3048.79,156.64,"[0, 38, 31, 73]","[3031, 138, 3062, 173]",2.23
land,TRT000073-PRV000002,TRT000073,#4090be,57.92,46.99,3088.92,146.99,"[46, 31, 68, 65]","[3077, 131, 3099, 165]",2.23
land,TRT000073-PRV000003,TRT000073,#a859ec,40.85,58.95,3071.85,158.95,"[29, 48, 58, 69]","[3060, 148, 3089, 169]",2.23
land,TRT000073-PRV000004,TRT000073,#7cf0ab,35.91,38.08,3066.91,138.08,"[19, 25, 50, 51]","[3050, 125, 3081, 151]",2.23
land,TRT000073-PRV000005,TRT000073,#39dcfe,52.32,18.46,3083.32,118.46,"[39, 0, 65, 34]","[3070, 100, 3096, 134]",2.23
land,TRT000072-PRV000001,TRT000072,#de0da2,187.44,75.41,1458.44,121.41,"[114, 32, 273, 126]","[1385, 78, 1544, 172]",0.25
land,TRT000072-PRV000002,TRT000072,#436909,78.41,131.0,1349.41,177.0,"[17, 82, 138, 184]","[1288, 128, 1409, 230]",0.25
land,TRT000072-PRV000003,TRT000072,#e0c2c8,31.42,98.43,1302.42,144.43,"[0, 55, 75, 168]","[1271, 101, 1346, 214]",0.25
land,TRT000072-PRV000004,TRT000072,#e83dde,81.99,42.77,1352.99,88.77,"[33, 0, 128, 84]","[1304, 46, 1399, 130]",0.25
land,TRT000074-PRV000001,TRT000074,#990fbd,13.29,35.66,3018.29,200.66,"[1, 22, 29, 51]","[3006, 187, 3034, 216]",2.23
land,TRT000074-PRV000002,TRT000074,#e58bb5,21.52,60.3,3026.52,225.3,"[2, 44, 40, 74]","[3007, 209, 3045, 239]",2.23
land,TRT000074-PRV000003,TRT000074,#81edde,43.0,47.9,3048.0,212.9,"[28, 33, 57, 67]","[3033, 198, 3062, 232]",2.23
land,TRT000074-PRV000004,TRT000074,#d29b4a,36.37,23.99,3041.37,188.99,"[22, 3, 52, 42]","[3027, 168, 3057, 207]",2.23
land,TRT000074-PRV000005,TRT000074,#f01237,17.0,14.21,3022.0,179.21,"[0, 0, 36, 27]","[3005, 165, 3041, 192]",2.23
land,TRT000075-PRV000001,TRT000075,#d0ee6c,35.45,14.99,3125.45,114.99,"[26, 1, 50, 30]","[3116, 101, 3140, 130]",2.23
land,TRT000075-PRV000002,TRT000075,#a86222,14.74,12.74,3104.74,112.74,"[0, 0, 27, 27]","[3090, 100, 3117, 127]",2.23
land,TRT000075-PRV000003,TRT000075,#559f2f,19.29,35.73,3109.29,135.73,"[6, 23, 34, 51]","[3096, 123, 3124, 151]",2.23
land,TRT000075-PRV000004,TRT000075,#99d5b4,45.22,39.68,3135.22,139.68,"[33, 24, 62, 52]","[3123, 124, 3152, 152]",2.23
land,TRT000075-PRV000005,TRT000075,#566a20,45.85,63.55,3135.85,163.55,"[31, 52, 63, 80]","[3121, 152, 3153, 180]",2.23
land,TRT000075-PRV000006,TRT000075,#70f90c,23.95,59.41,3113.95,159.41,"[9, 46, 38, 80]","[3099, 146, 3128, 180]",2.23
land,TRT000076-PRV000001,TRT000076,#1e948a,18.35,19.46,3008.35,254.46,"[0, 0, 35, 45]","[2990, 235, 3025, 280]",2.23
land,TRT000076-PRV000002,TRT000076,#0e3670,28.0,42.0,3018.0,277.0,"[28, 42, 29, 43]","[3018, 277, 3019, 278]",2.23
land,TRT000076-PRV000003,TRT000076,#498e8f,41.33,21.57,3031.33,256.57,"[27, 1, 60, 40]","[3017, 236, 3050, 275]",2.23
land,TRT000076-PRV000004,TRT000076,#c0df92,58.63,44.8,3048.63,279.8,"[42, 26, 75, 60]","[3032, 261, 3065, 295]",2.23
land,TRT000076-PRV000005,TRT000076,#699474,36.69,54.98,3026.69,289.98,"[18, 40, 57, 72]","[3008, 275, 3047, 307]",2.23
land,TRT000077-PRV000001,TRT000077,#dde92c,14.74,26.16,3053.74,242.16,"[0, 10, 35, 42]","[3039, 226, 3074, 258]",2.23
land,TRT000077-PRV000002,TRT000077,#8c8202,52.62,21.62,3091.62,237.62,"[36, 4, 74, 38]","[3075, 220, 3113, 254]",2.23
land,TRT000077-PRV000003,TRT000077,#b104ef,40.0,31.0,3079.0,247.0,"[40, 31, 41, 32]","[3079, 247, 3080, 248]",2.23
land,TRT000077-PRV000004,TRT000077,#d00cd8,29.58,12.29,3068.58,228.29,"[14, 0, 43, 32]","[3053, 216, 3082, 248]",2.23
land,TRT000077-PRV000005,TRT000077,#7ee7b5,26.92,50.47,3065.92,266.47,"[10, 32, 44, 78]","[3049, 248, 3083, 294]",2.23
land,TRT000078-PRV000001,TRT000078,#c445e0,33.08,34.43,3082.08,197.43,"[22, 20, 48, 57]","[3071, 183, 3097, 220]",2.23
land,TRT000078-PRV000002,TRT000078,#b0da13,47.09,13.21,3096.09,176.21,"[30, 0, 70, 30]","[3079, 163, 3119, 193]",2.23
land,TRT000078-PRV000003,TRT000078,#92d2a8,15.86,17.11,3064.86,180.11,"[0, 3, 32, 32]","[3049, 166, 3081, 195]",2.23
land,TRT000078-PRV000004,TRT000078,#f46be1,19.44,42.98,3068.44,205.98,"[7, 30, 35, 57]","[3056, 193, 3084, 220]",2.23
land,TRT000079-PRV000001,TRT000079,#96d7bf,26.14,42.54,3156.14,134.54,"[11, 28, 42, 62]","[3141, 120, 3172, 154]",2.23
land,TRT000079-PRV000002,TRT000079,#841b5a,48.73,37.47,3178.73,129.47,"[37, 19, 63, 53]","[3167, 111, 3193, 145]",2.23
land,TRT000079-PRV000003,TRT000079,#4daa48,12.88,14.98,3142.88,106.98,"[0, 0, 25, 34]","[3130, 92, 3155, 126]",2.23
land,TRT000079-PRV000004,TRT000079,#2061df,35.2,18.96,3165.2,110.96,"[23, 7, 54, 32]","[3153, 99, 3184, 124]",2.23
land,TRT000080-PRV000001,TRT000080,#e79dba,41.08,39.38,3384.08,266.38,"[23, 13, 67, 59]","[3366, 240, 3410, 286]",1.0
land,TRT000080-PRV000002,TRT000080,#c6474e,15.76,41.68,3358.76,268.68,"[0, 7, 31, 68]","[3343, 234, 3374, 295]",1.0
land,TRT000080-PRV000003,TRT000080,#794b29,54.58,19.0,3397.58,246.0,"[20, 0, 83, 40]","[3363, 227, 3426, 267]",1.0
land,TRT000080-PRV000004,TRT000080,#3564e2,36.54,76.06,3379.54,303.06,"[14, 57, 59, 96]","[3357, 284, 3402, 323]",1.0
land,TRT000080-PRV000005,TRT000080,#72e73b,71.15,64.79,3414.15,291.79,"[50, 35, 90, 91]","[3393, 262, 3433, 318]",1.0
land,TRT000081-PRV000001,TRT000081,#554afa,22.59,19.22,3447.59,319.22,"[0, 0, 43, 40]","[3425, 300, 3468, 340]",1.0
land,TRT000081-PRV000002,TRT000081,#abec52,37.15,78.71,3462.15,378.71,"[17, 63, 59, 91]","[3442, 363, 3484, 391]",1.0
land,TRT000081-PRV000003,TRT000081,#f235f0,66.13,19.07,3491.13,319.07,"[43, 1, 97, 43]","[3468, 301, 3522, 343]",1.0
land,TRT000081-PRV000004,TRT000081,#43a21d,55.86,53.73,3480.86,353.73,"[41, 36, 77, 78]","[3466, 336, 3502, 378]",1.0
land,TRT000081-PRV000005,TRT000081,#59842f,24.73,52.98,3449.73,352.98,"[6, 37, 42, 75]","[3431, 337, 3467, 375]",1.0
land,TRT000082-PRV000001,TRT000082,#58f270,34.32,44.25,3480.32,430.25,"[12, 23, 54, 65]","[3458, 409, 3500, 451]",1.0
land,TRT000082-PRV000002,TRT000082,#27481a,67.97,38.92,3513.97,424.92,"[50, 14, 92, 67]","[3496, 400, 3538, 453]",1.0
land,TRT000082-PRV000003,TRT000082,#f174a6,43.67,77.15,3489.67,463.15,"[22, 57, 69, 110]","[3468, 443, 3515, 496]",1.0
land,TRT000082-PRV000004,TRT000082,#d64952,26.19,16.25,3472.19,402.25,"[0, 0, 57, 37]","[3446, 386, 3503, 423]",1.0
land,TRT000083-PRV000001,TRT000083,#2886f7,80.77,21.75,3427.77,174.75,"[41, 0, 111, 43]","[3388, 153, 3458, 196]",1.0
land,TRT000083-PRV000002,TRT000083,#c961bb,89.78,57.74,3436.78,210.74,"[70, 36, 116, 87]","[3417, 189, 3463, 240]",1.0
land,TRT000083-PRV000003,TRT000083,#8663bd,52.41,62.19,3399.41,215.19,"[26, 38, 73, 87]","[3373, 191, 3420, 240]",1.0
land,TRT000083-PRV000004,TRT000083,#d1d1ce,41.03,27.51,3388.03,180.51,"[16, 13, 63, 44]","[3363, 166, 3410, 197]",1.0
land,TRT000083-PRV000005,TRT000083,#0f577a,19.84,46.45,3366.84,199.45,"[0, 21, 40, 77]","[3347, 174, 3387, 230]",1.0
land,TRT000084-PRV000001,TRT000084,#0f8060,23.92,73.75,3504.92,373.75,"[0, 45, 45, 100]","[3481, 345, 3526, 400]",1.0
land,TRT000084-PRV000002,TRT000084,#427dbb,49.61,100.68,3530.61,400.68,"[24, 82, 72, 119]","[3505, 382, 3553, 419]",1.0
land,TRT000084-PRV000003,TRT000084,#e2b643,63.9,73.34,3544.9,373.34,"[44, 52, 84, 97]","[3525, 352, 3565, 397]",1.0
land,TRT000084-PRV000004,TRT000084,#1f596d,47.12,37.08,3528.12,337.08,"[21, 0, 74, 63]","[3502, 300, 3555, 363]",1.0
land,TRT000085-PRV000001,TRT000085,#176df9,46.87,15.71,3397.87,333.71,"[16, 0, 76, 42]","[3367, 318, 3427, 360]",1.0
land,TRT000085-PRV000002,TRT000085,#44df3a,25.23,43.8,3376.23,361.8,"[0, 15, 51, 69]","[3351, 333, 3402, 387]",1.0
land,TRT000085-PRV000003,TRT000085,#0bbd6a,70.05,61.78,3421.05,379.78,"[42, 45, 97, 80]","[3393, 363, 3448, 398]",1.0
land,TRT000085-PRV000004,TRT000085,#772c0c,70.72,33.69,3421.72,351.69,"[50, 5, 89, 53]","[3401, 323, 3440, 371]",1.0
land,TRT000086-PRV000001,TRT000086,#fd5730,34.55,65.2,3427.55,460.2,"[0, 44, 67, 92]","[3393, 439, 3460, 487]",1.0
land,TRT000086-PRV000002,TRT000086,#b91f06,66.87,82.55,3459.87,477.55,"[40, 55, 93, 103]","[3433, 450, 3486, 498]",1.0
land,TRT000086-PRV000003,TRT000086,#3d8319,51.19,33.19,3444.19,428.19,"[22, 0, 75, 55]","[3415, 395, 3468, 450]",1.0
land,TRT000087-PRV000001,TRT000087,#477f8b,31.69,73.37,3455.69,283.37,"[7, 50, 55, 91]","[3431, 260, 3479, 301]",1.0
land,TRT000087-PRV000002,TRT000087,#f9195d,61.93,45.34,3485.93,255.34,"[41, 20, 81, 67]","[3465, 230, 3505, 277]",1.0
land,TRT000087-PRV000003,TRT000087,#997e3b,76.27,77.4,3500.27,287.4,"[54, 58, 102, 93]","[3478, 268, 3526, 303]",1.0
land,TRT000087-PRV000004,TRT000087,#956e52,15.33,41.66,3439.33,251.66,"[0, 16, 37, 66]","[3424, 226, 3461, 276]",1.0
land,TRT000087-PRV000005,TRT000087,#d1ad4a,39.62,24.19,3463.62,234.19,"[18, 0, 63, 52]","[3442, 210, 3487, 262]",1.0
land,TRT000088-PRV000001,TRT000088,#e034a2,97.69,42.97,3342.69,233.97,"[66, 19, 121, 70]","[3311, 210, 3366, 261]",1.0
land,TRT000088-PRV000002,TRT000088,#38b769,31.03,61.96,3276.03,252.96,"[1, 45, 57, 84]","[3246, 236, 3302, 275]",1.0
land,TRT000088-PRV000003,TRT000088,#889536,74.22,72.03,3319.22,263.03,"[53, 46, 104, 95]","[3298, 237, 3349, 286]",1.0
land,TRT000088-PRV000004,TRT000088,#b7244e,40.72,34.17,3285.72,225.17,"[14, 8, 67, 55]","[3259, 199, 3312, 246]",1.0
land,TRT000088-PRV000005,TRT000088,#6dee30,25.48,87.36,3270.48,278.36,"[0, 68, 55, 106]","[3245, 259, 3300, 297]",1.0
land,TRT000088-PRV000006,TRT000088,#aedd19,83.52,12.91,3328.52,203.91,"[54, 0, 114, 31]","[3299, 191, 3359, 222]",1.0
land,TRT000089-PRV000001,TRT000089,#436819,58.77,15.17,3330.77,292.17,"[39, 0, 80, 39]","[3311, 277, 3352, 316]",1.0
land,TRT000089-PRV000002,TRT000089,#6a9dc3,63.26,63.22,3335.26,340.22,"[35, 41, 93, 83]","[3307, 318, 3365, 360]",1.0
land,TRT000089-PRV000003,TRT000089,#f4b849,79.49,37.77,3351.49,314.77,"[55, 13, 102, 60]","[3327, 290, 3374, 337]",1.0
land,TRT000089-PRV000004,TRT000089,#54718e,33.38,26.77,3305.38,303.77,"[0, 9, 55, 51]","[3272, 286, 3327, 328]",1.0
land,TRT000090-PRV000001,TRT000090,#da12b4,25.06,36.3,3287.06,115.3,"[0, 8, 49, 70]","[3262, 87, 3311, 149]",1.0
land,TRT000090-PRV000002,TRT000090,#a39ecc,50.46,18.41,3312.46,97.41,"[23, 0, 73, 43]","[3285, 79, 3335, 122]",1.0
land,TRT000090-PRV000003,TRT000090,#af8d16,59.57,60.21,3321.57,139.21,"[31, 39, 92, 84]","[3293, 118, 3354, 163]",1.0
land,TRT000090-PRV000004,TRT000090,#385fb1,87.65,27.22,3349.65,106.22,"[67, 7, 114, 52]","[3329, 86, 3376, 131]",1.0
land,TRT000090-PRV000005,TRT000090,#42b12b,120.64,35.77,3382.64,114.77,"[96, 11, 139, 58]","[3358, 90, 3401, 137]",1.0
land,TRT000090-PRV000006,TRT000090,#0b992a,44.23,89.89,3306.23,168.89,"[18, 68, 67, 113]","[3280, 147, 3329, 192]",1.0
land,TRT000090-PRV000007,TRT000090,#490bea,82.66,88.35,3344.66,167.35,"[64, 59, 107, 114]","[3326, 138, 3369, 193]",1.0
land,TRT000090-PRV000008,TRT000090,#4743df,164.22,41.25,3426.22,120.25,"[139, 18, 202, 60]","[3401, 97, 3464, 139]",1.0
land,TRT000091-PRV000001,TRT000091,#ba54d5,59.74,53.0,3545.74,470.0,"[38, 34, 96, 74]","[3524, 451, 3582, 491]",1.0
land,TRT000091-PRV000002,TRT000091,#78a156,65.43,90.88,3551.43,507.88,"[43, 71, 90, 112]","[3529, 488, 3576, 529]",1.0
land,TRT000091-PRV000003,TRT000091,#80752e,62.89,24.05,3548.89,441.05,"[29, 0, 99, 47]","[3515, 417, 3585, 464]",1.0
land,TRT000091-PRV000004,TRT000091,#50ccd5,27.21,68.25,3513.21,485.25,"[0, 38, 52, 91]","[3486, 455, 3538, 508]",1.0
ocean,TRT000092-PRV000001,TRT000092,#330b9f,21.78,6.39,1137.78,100.39,"[0, 0, 46, 15]","[1116, 94, 1162, 109]",0.48
land,TRT000093-PRV000001,TRT000093,#0ac35a,17.33,7.8,1623.33,111.8,"[0, 0, 35, 17]","[1606, 104, 1641, 121]",0.25
land,TRT000094-PRV000001,TRT000094,#89dd87,151.69,40.47,3703.69,267.47,"[113, 0, 197, 81]","[3665, 227, 3749, 308]",0.25
land,TRT000094-PRV000002,TRT000094,#a64848,148.66,118.03,3700.66,345.03,"[96, 78, 220, 156]","[3648, 305, 3772, 383]",0.25
land,TRT000094-PRV000003,TRT000094,#341f35,45.47,111.7,3597.47,338.7,"[0, 63, 98, 166]","[3552, 290, 3650, 393]",0.25
land,TRT000094-PRV000004,TRT000094,#feda27,211.31,77.55,3763.31,304.55,"[173, 16, 255, 152]","[3725, 243, 3807, 379]",0.25
land,TRT000094-PRV000005,TRT000094,#6660f9,83.1,54.78,3635.1,281.78,"[33, 15, 119, 98]","[3585, 242, 3671, 325]",0.25
land,TRT000094-PRV000006,TRT000094,#40a72b,200.0,125.0,3752.0,352.0,"[200, 125, 201, 126]","[3752, 352, 3753, 353]",0.25
land,TRT000095-PRV000001,TRT000095,#0afc88,158.24,155.71,3957.24,296.71,"[101, 121, 197, 195]","[3900, 262, 3996, 336]",0.25
land,TRT000095-PRV000002,TRT000095,#864e3a,169.14,89.36,3968.14,230.36,"[134, 45, 201, 128]","[3933, 186, 4000, 269]",0.25
land,TRT000095-PRV000003,TRT000095,#1c449f,97.8,104.87,3896.8,245.87,"[51, 61, 139, 164]","[3850, 202, 3938, 305]",0.25
land,TRT000095-PRV000004,TRT000095,#498bb2,117.07,46.54,3916.07,187.54,"[68, 0, 164, 80]","[3867, 141, 3963, 221]",0.25
land,TRT000095-PRV000005,TRT000095,#3c4ae4,46.44,142.97,3845.44,283.97,"[0, 85, 101, 185]","[3799, 226, 3900, 326]",0.25
land,TRT000096-PRV000001,TRT000096,#a72c74,140.8,146.61,4136.8,305.61,"[98, 108, 179, 189]","[4094, 267, 4175, 348]",0.25
land,TRT000096-PRV000002,TRT000096,#829ccd,77.61,166.45,4073.61,325.45,"[29, 114, 119, 219]","[4025, 273, 4115, 378]",0.25
land,TRT000096-PRV000003,TRT000096,#623b38,28.3,124.94,4024.3,283.94,"[0, 76, 77, 174]","[3996, 235, 4073, 333]",0.25
land,TRT000096-PRV000004,TRT000096,#96dbdc,131.45,82.05,4127.45,241.05,"[91, 39, 172, 118]","[4087, 198, 4168, 277]",0.25
land,TRT000096-PRV000005,TRT000096,#051dda,56.16,70.01,4052.16,229.01,"[4, 27, 98, 114]","[4000, 186, 4094, 273]",0.25
land,TRT000096-PRV000006,TRT000096,#cb7ca7,119.14,30.99,4115.14,189.99,"[70, 0, 165, 63]","[4066, 159, 4161, 222]",0.25
land,TRT000097-PRV000001,TRT000097,#83e2e5,89.94,38.16,4245.94,199.16,"[46, 8, 133, 77]","[4202, 169, 4289, 238]",0.25
land,TRT000097-PRV000002,TRT000097,#8b6f0a,95.66,113.64,4251.66,274.64,"[55, 74, 132, 161]","[4211, 235, 4288, 322]",0.25
land,TRT000097-PRV000003,TRT000097,#08e142,32.22,57.52,4188.22,218.52,"[0, 12, 72, 102]","[4156, 173, 4228, 263]",0.25
land,TRT000097-PRV000004,TRT000097,#9132a8,150.64,50.67,4306.64,211.67,"[111, 0, 188, 94]","[4267, 161, 4344, 255]",0.25
land,TRT000097-PRV000005,TRT000097,#212588,41.67,139.2,4197.67,300.2,"[11, 98, 84, 181]","[4167, 259, 4240, 342]",0.25
land,TRT000097-PRV000006,TRT000097,#57a609,158.27,122.24,4314.27,283.24,"[122, 88, 189, 154]","[4278, 249, 4345, 315]",0.25
land,TRT000099-PRV000001,TRT000099,#6fb212,123.01,71.67,4714.01,199.67,"[83, 21, 152, 120]","[4674, 149, 4743, 248]",0.25
land,TRT000099-PRV000002,TRT000099,#baa30b,47.07,89.11,4638.07,217.11,"[0, 44, 91, 143]","[4591, 172, 4682, 271]",0.25
land,TRT000099-PRV000003,TRT000099,#94ff66,70.02,34.79,4661.02,162.79,"[14, 0, 121, 73]","[4605, 128, 4712, 201]",0.25
land,TRT000099-PRV000004,TRT000099,#93fde2,102.32,144.16,4693.32,272.16,"[52, 105, 148, 183]","[4643, 233, 4739, 311]",0.25
land,TRT000098-PRV000001,TRT000098,#c7c6fe,76.18,64.48,4411.18,208.48,"[38, 7, 114, 112]","[4373, 151, 4449, 256]",0.25
land,TRT000098-PRV000002,TRT000098,#3e220a,133.22,106.57,4468.22,250.57,"[85, 75, 176, 152]","[4420, 219, 4511, 296]",0.25
land,TRT000098-PRV000003,TRT000098,#5aa48c,43.14,133.1,4378.14,277.1,"[7, 93, 87, 175]","[4342, 237, 4422, 319]",0.25
land,TRT000098-PRV000004,TRT000098,#21a01b,136.16,37.23,4471.16,181.23,"[83, 0, 189, 77]","[4418, 144, 4524, 221]",0.25
land,TRT000098-PRV000005,TRT000098,#7aaf98,28.02,47.4,4363.02,191.4,"[0, 8, 70, 97]","[4335, 152, 4405, 241]",0.25
land,TRT000098-PRV000006,TRT000098,#87e322,107.85,156.22,4442.85,300.22,"[67, 119, 152, 187]","[4402, 263, 4487, 331]",0.25
land,TRT000100-PRV000001,TRT000100,#00a90c,38.82,42.52,4833.82,65.52,"[7, 0, 86, 76]","[4802, 23, 4881, 99]",0.25
land,TRT000100-PRV000002,TRT000100,#cde298,40.1,99.81,4835.1,122.81,"[0, 65, 81, 143]","[4795, 88, 4876, 166]",0.25
land,TRT000100-PRV000003,TRT000100,#93d7ec,118.1,70.39,4913.1,93.39,"[73, 25, 159, 115]","[4868, 48, 4954, 138]",0.25
land,TRT000100-PRV000004,TRT000100,#14826a,119.42,146.99,4914.42,169.99,"[57, 106, 163, 206]","[4852, 129, 4958, 229]",0.25
land,TRT000101-PRV000001,TRT000101,#ea2279,75.42,92.91,4191.42,92.91,"[13, 51, 119, 126]","[4129, 51, 4235, 126]",0.25
land,TRT000101-PRV000002,TRT000101,#12abb6,163.17,90.06,4279.17,90.06,"[118, 55, 215, 121]","[4234, 55, 4331, 121]",0.25
land,TRT000101-PRV000003,TRT000101,#e10fc2,64.89,145.14,4180.89,145.14,"[16, 112, 118, 179]","[4132, 112, 4234, 179]",0.25
land,TRT000101-PRV000004,TRT000101,#c0825e,166.38,142.3,4282.38,142.3,"[116, 113, 218, 173]","[4232, 113, 4334, 173]",0.25
land,TRT000101-PRV000005,TRT000101,#9fe02b,176.45,31.51,4292.45,31.51,"[145, 0, 207, 73]","[4261, 0, 4323, 73]",0.25
land,TRT000101-PRV000006,TRT000101,#c47e64,108.76,30.96,4224.76,30.96,"[63, 0, 146, 77]","[4179, 0, 4262, 77]",0.25
land,TRT000101-PRV000007,TRT000101,#d4f5da,35.76,50.16,4151.76,50.16,"[0, 0, 78, 106]","[4116, 0, 4194, 106]",0.25
land,TRT000103-PRV000001,TRT000103,#a4eed8,55.58,30.92,4540.58,45.92,"[11, 0, 103, 60]","[4496, 15, 4588, 75]",0.25
land,TRT000103-PRV000002,TRT000103,#67d25d,53.97,82.39,4538.97,97.39,"[2, 55, 106, 118]","[4487, 70, 4591, 133]",0.25
land,TRT000103-PRV000003,TRT000103,#c79933,129.08,47.02,4614.08,62.02,"[91, 3, 166, 94]","[4576, 18, 4651, 109]",0.25
land,TRT000103-PRV000004,TRT000103,#b645ec,117.06,122.03,4602.06,137.03,"[79, 84, 166, 171]","[4564, 99, 4651, 186]",0.25
land,TRT000103-PRV000005,TRT000103,#a799b7,43.2,134.87,4528.2,149.87,"[0, 92, 88, 171]","[4485, 107, 4573, 186]",0.25
land,TRT000102-PRV000001,TRT000102,#c0566a,120.45,137.98,4030.45,157.98,"[32, 77, 223, 194]","[3942, 97, 4133, 214]",0.25
land,TRT000102-PRV000002,TRT000102,#4d125b,46.66,83.49,3956.66,103.49,"[0, 24, 105, 150]","[3910, 44, 4015, 170]",0.25
land,TRT000102-PRV000003,TRT000102,#84cb0f,161.75,61.22,4071.75,81.22,"[80, 0, 223, 112]","[3990, 20, 4133, 132]",0.25
land,TRT000102-PRV000004,TRT000102,#1a8b19,176.0,114.0,4086.0,134.0,"[176, 114, 177, 115]","[4086, 134, 4087, 135]",0.25
land,TRT000102-PRV000005,TRT000102,#5ca0d0,171.0,40.0,4081.0,60.0,"[171, 40, 172, 41]","[4081, 60, 4082, 61]",0.25
land,TRT000104-PRV000001,TRT000104,#5be97a,178.14,66.13,5310.14,107.13,"[144, 21, 208, 108]","[5276, 62, 5340, 149]",0.25
land,TRT000104-PRV000002,TRT000104,#ec45c1,118.58,55.17,5250.58,96.17,"[76, 19, 163, 107]","[5208, 60, 5295, 148]",0.25
land,TRT000104-PRV000003,TRT000104,#f7f88e,157.36,128.92,5289.36,169.92,"[114, 91, 202, 170]","[5246, 132, 5334, 211]",0.25
land,TRT000104-PRV000004,TRT000104,#3f87d8,89.41,158.02,5221.41,199.02,"[37, 106, 137, 210]","[5169, 147, 5269, 251]",0.25
land,TRT000104-PRV000005,TRT000104,#57b806,57.89,94.54,5189.89,135.54,"[8, 50, 109, 142]","[5140, 91, 5241, 183]",0.25
land,TRT000104-PRV000006,TRT000104,#7cfb64,33.27,38.41,5165.27,79.41,"[0, 0, 81, 81]","[5132, 41, 5213, 122]",0.25
land,TRT000105-PRV000001,TRT000105,#c1fa00,164.08,30.7,4483.08,30.7,"[128, 0, 253, 79]","[4447, 0, 4572, 79]",0.25
land,TRT000105-PRV000002,TRT000105,#a3692a,94.6,32.87,4413.6,32.87,"[46, 0, 132, 82]","[4365, 0, 4451, 82]",0.25
land,TRT000105-PRV000003,TRT000105,#c0b227,33.65,51.16,4352.65,51.16,"[0, 0, 81, 111]","[4319, 0, 4400, 111]",0.25
land,TRT000105-PRV000004,TRT000105,#dbc098,61.03,120.97,4380.03,120.97,"[12, 75, 109, 161]","[4331, 75, 4428, 161]",0.25
land,TRT000105-PRV000005,TRT000105,#1e6a3f,135.02,105.6,4454.02,105.6,"[97, 65, 175, 146]","[4416, 65, 4494, 146]",0.25
