region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
PRV000236,land,#82deea,3460,TRT000077,35,27,115,102,79,65,74,63,812,272,892,347,856,310,851,308
PRV000237,land,#0a1202,6079,TRT000077,77,81,186,166,129,128,124,126,854,326,963,411,906,373,901,371
PRV000238,land,#59498b,3370,TRT000077,82,0,181,68,126,28,121,27,859,245,958,313,903,273,898,272
PRV000239,land,#f4053b,4608,TRT000077,116,8,186,120,161,68,159,67,893,253,963,365,938,313,936,312
PRV000240,land,#555bb3,83,TRT000079,0,0,41,17,22,8,22,8,1973,105,2014,122,1995,113,1995,113
PRV000241,land,#ce9e87,6354,TRT000078,0,0,104,98,56,45,58,45,808,71,912,169,864,116,866,116
PRV000242,land,#108acd,3730,TRT000078,101,10,171,97,141,48,144,55,909,81,979,168,949,119,952,126
PRV000243,land,#18ab85,5418,TRT000078,44,74,139,176,91,119,93,121,852,145,947,247,899,190,901,192
PRV000244,land,#499c47,4602,TRT000078,96,87,174,181,140,141,140,148,904,158,982,252,948,212,948,219
PRV000245,land,#50ef3b,2491,TRT000080,32,19,99,78,64,53,68,54,1528,359,1595,418,1560,393,1564,394
PRV000246,land,#61972b,1987,TRT000080,42,77,98,129,72,100,69,102,1538,417,1594,469,1568,440,1565,442
PRV000247,land,#6ef8dd,2755,TRT000080,97,53,164,127,129,91,128,90,1593,393,1660,467,1625,431,1624,430
PRV000248,land,#48c8c2,2044,TRT000080,0,47,56,115,30,88,30,85,1496,387,1552,455,1526,428,1526,425
PRV000249,land,#e2e614,1379,TRT000080,24,130,83,172,56,151,55,152,1520,470,1579,512,1552,491,1551,492
PRV000250,land,#56044c,2017,TRT000080,77,97,152,146,108,125,106,125,1573,437,1648,486,1604,465,1602,465
PRV000251,land,#f4a696,1809,TRT000080,73,0,128,67,100,35,99,31,1569,340,1624,407,1596,375,1595,371
PRV000252,land,#8ddef1,1702,TRT000081,71,5,122,62,96,36,96,35,1671,328,1722,385,1696,359,1696,358
PRV000253,land,#d8c2f1,1906,TRT000081,0,8,53,73,26,37,27,38,1600,331,1653,396,1626,360,1627,361
PRV000254,land,#d8a357,2122,TRT000081,29,40,90,93,59,66,61,64,1629,363,1690,416,1659,389,1661,387
PRV000255,land,#c88837,1564,TRT000081,33,0,89,39,61,17,61,16,1633,323,1689,362,1661,340,1661,339
PRV000256,land,#2d4cef,2085,TRT000081,85,51,140,114,112,79,114,79,1685,374,1740,437,1712,402,1714,402
PRV000257,land,#05d78e,2173,TRT000081,37,79,105,136,72,105,72,103,1637,402,1705,459,1672,428,1672,426
PRV000258,land,#b8c58d,1979,TRT000082,0,23,43,86,21,59,21,59,1794,323,1837,386,1815,359,1815,359
PRV000259,land,#00565d,1588,TRT000082,36,46,85,88,61,68,61,69,1830,346,1879,388,1855,368,1855,369
PRV000260,land,#8eec35,1898,TRT000082,19,0,77,49,54,27,54,28,1813,300,1871,349,1848,327,1848,328
PRV000261,land,#8a387a,2019,TRT000083,17,0,88,57,53,29,53,30,1716,283,1787,340,1752,312,1752,313
PRV000262,land,#84fd06,1937,TRT000083,0,32,56,93,29,61,30,63,1699,315,1755,376,1728,344,1729,346
PRV000263,land,#6992a7,2000,TRT000083,55,33,102,99,81,65,81,66,1754,316,1801,382,1780,348,1780,349
PRV000264,land,#15b8dc,1640,TRT000083,28,72,95,122,56,97,56,99,1727,355,1794,405,1755,380,1755,382
PRV000265,land,#ebab39,1714,TRT000084,11,0,55,64,29,34,29,32,1664,201,1708,265,1682,235,1682,233
PRV000266,land,#0180bf,1704,TRT000084,32,16,91,73,58,48,58,48,1685,217,1744,274,1711,249,1711,249
PRV000267,land,#d59131,2767,TRT000084,0,64,61,129,30,98,30,96,1653,265,1714,330,1683,299,1683,297
PRV000268,land,#d7e04b,1848,TRT000084,49,53,102,113,75,80,75,81,1702,254,1755,314,1728,281,1728,282
PRV000269,land,#1b942e,2006,TRT000085,84,69,135,137,108,102,108,104,1444,347,1495,415,1468,380,1468,382
PRV000270,land,#918679,2037,TRT000085,0,60,53,111,26,88,27,92,1360,338,1413,389,1386,366,1387,370
PRV000271,land,#738ab7,2174,TRT000085,119,59,186,111,152,85,150,83,1479,337,1546,389,1512,363,1510,361
PRV000272,land,#0c91f2,1848,TRT000085,107,105,165,167,137,131,138,131,1467,383,1525,445,1497,409,1498,409
PRV000273,land,#01e006,1844,TRT000085,113,28,169,72,139,48,141,46,1473,306,1529,350,1499,326,1501,324
PRV000274,land,#dc9765,1597,TRT000085,44,97,94,144,66,118,67,119,1404,375,1454,422,1426,396,1427,397
PRV000275,land,#352c3c,2155,TRT000085,67,8,117,69,92,40,91,40,1427,286,1477,347,1452,318,1451,318
PRV000276,land,#6d4262,1870,TRT000085,47,52,105,99,74,77,74,78,1407,330,1465,377,1434,355,1434,356
PRV000277,land,#d063e8,2521,TRT000085,15,0,68,68,45,36,43,39,1375,278,1428,346,1405,314,1403,317
PRV000278,land,#5249ec,1430,TRT000085,0,105,48,144,23,125,23,127,1360,383,1408,422,1383,403,1383,405
PRV000279,land,#ac3cdf,2391,TRT000086,17,0,63,71,44,34,45,35,1586,194,1632,265,1613,228,1614,229
PRV000280,land,#e1c533,2126,TRT000086,40,61,95,116,70,85,70,90,1609,255,1664,310,1639,279,1639,284
PRV000281,land,#6154e4,2179,TRT000086,64,1,104,64,82,31,82,35,1633,195,1673,258,1651,225,1651,229
PRV000282,land,#f01fc7,1353,TRT000086,35,100,85,144,57,121,55,123,1604,294,1654,338,1626,315,1624,317
PRV000283,land,#f9ecf9,1050,TRT000086,0,110,43,149,24,131,23,131,1569,304,1612,343,1593,325,1592,325
PRV000284,land,#a4df34,1896,TRT000087,0,23,52,88,27,52,27,52,1751,253,1803,318,1778,282,1778,282
PRV000285,land,#75f4ec,1676,TRT000087,30,0,90,52,57,27,57,28,1781,230,1841,282,1808,257,1808,258
PRV000286,land,#883c28,2359,TRT000087,41,37,111,99,73,67,73,67,1792,267,1862,329,1824,297,1824,297
PRV000287,land,#ca5bfb,1698,TRT000088,0,0,50,75,23,34,23,34,1863,299,1913,374,1886,333,1886,333
PRV000288,land,#af8a07,1846,TRT000088,14,20,80,84,50,53,50,53,1877,319,1943,383,1913,352,1913,352
PRV000289,land,#70f886,160,TRT000089,0,0,37,13,18,6,18,6,1978,119,2015,132,1996,125,1996,125
PRV000290,land,#aaa553,3653,TRT000090,0,55,93,129,51,85,46,82,1226,101,1319,175,1277,131,1272,128
PRV000291,land,#8580c1,6325,TRT000090,69,76,181,167,125,118,119,116,1295,122,1407,213,1351,164,1345,162
PRV000292,land,#465b75,5431,TRT000090,78,0,181,100,132,50,135,51,1304,46,1407,146,1358,96,1361,97
PRV000293,land,#f677c4,6709,TRT000091,0,0,137,93,60,42,60,42,1406,78,1543,171,1466,120,1466,120
PRV000294,land,#119a44,7153,TRT000092,0,40,91,141,40,98,41,98,1185,305,1276,406,1225,363,1226,363
PRV000295,land,#ae6416,3899,TRT000092,80,87,174,148,125,121,131,123,1265,352,1359,413,1310,386,1316,388
PRV000296,land,#ae2e7e,3858,TRT000092,49,19,139,92,100,51,103,57,1234,284,1324,357,1285,316,1288,322
PRV000297,land,#869f1a,2714,TRT000092,126,53,193,120,160,81,162,82,1311,318,1378,385,1345,346,1347,347
PRV000298,land,#5ed4d9,3349,TRT000092,127,0,212,60,170,32,169,31,1312,265,1397,325,1355,297,1354,296
PRV000299,land,#d31f4a,4064,TRT000093,45,46,120,131,83,91,78,91,1024,139,1099,224,1062,184,1057,184
PRV000300,land,#02ea24,3562,TRT000093,0,0,91,62,42,31,43,30,979,93,1070,155,1021,124,1022,123
PRV000301,land,#0b8ef2,4824,TRT000093,86,8,176,88,132,48,132,49,1065,101,1155,181,1111,141,1111,142
PRV000302,land,#859cb4,2873,TRT000093,1,38,54,116,24,77,22,74,980,131,1033,209,1003,170,1001,167
PRV000303,land,#0a57f6,5059,TRT000093,103,81,207,156,154,118,149,120,1082,174,1186,249,1133,211,1128,213
PRV000304,land,#eb7e54,5981,TRT000093,165,6,248,116,202,54,201,59,1144,99,1227,209,1181,147,1180,152
PRV000305,land,#e67241,5821,TRT000095,24,0,120,97,74,52,75,53,1186,132,1282,229,1236,184,1237,185
PRV000306,land,#89512e,4166,TRT000095,66,85,130,169,98,128,101,127,1228,217,1292,301,1260,260,1263,259
PRV000307,land,#2f70e5,2331,TRT000095,131,97,200,153,157,128,160,129,1293,229,1362,285,1319,260,1322,261
PRV000308,land,#950ec6,3495,TRT000095,102,33,181,110,138,76,141,78,1264,165,1343,242,1300,208,1303,210
PRV000309,land,#2232fd,5596,TRT000095,0,80,76,190,39,134,39,135,1162,212,1238,322,1201,266,1201,267
PRV000310,land,#75de41,1403,TRT000096,71,2,113,43,91,20,92,21,3464,428,3506,469,3484,446,3485,447
PRV000311,land,#96979d,1384,TRT000096,17,0,71,40,49,18,50,18,3410,426,3464,466,3442,444,3443,444
PRV000312,land,#f2e437,1392,TRT000096,0,20,60,66,34,43,35,44,3393,446,3453,492,3427,469,3428,470
PRV000313,land,#c746a7,1490,TRT000096,57,34,106,75,81,54,82,55,3450,460,3499,501,3474,480,3475,481
PRV000314,land,#46f34f,7601,TRT000094,15,0,128,114,74,60,77,63,964,192,1077,306,1023,252,1026,255
PRV000315,land,#069991,5113,TRT000094,86,85,172,169,130,129,136,133,1035,277,1121,361,1079,321,1085,325
PRV000316,land,#a83a5c,3970,TRT000094,172,89,239,165,206,132,208,136,1121,281,1188,357,1155,324,1157,328
PRV000317,land,#a9d554,2863,TRT000094,180,163,237,214,208,189,211,191,1129,355,1186,406,1157,381,1160,383
PRV000318,land,#a14026,5134,TRT000094,123,32,224,118,170,75,174,77,1072,224,1173,310,1119,267,1123,269
PRV000319,land,#d00749,5976,TRT000094,0,136,110,214,62,183,67,180,949,328,1059,406,1011,375,1016,372
PRV000320,land,#2d3f66,3761,TRT000094,106,156,179,214,145,189,149,191,1055,348,1128,406,1094,381,1098,383
PRV000321,land,#ab3aa0,4561,TRT000094,15,71,87,172,42,122,37,126,964,263,1036,364,991,314,986,318
PRV000322,land,#4b1184,1330,TRT000097,60,46,99,86,82,65,82,64,3467,388,3506,428,3489,407,3489,406
PRV000323,land,#8290dd,1214,TRT000097,16,49,72,87,49,72,51,74,3423,391,3479,429,3456,414,3458,416
PRV000324,land,#259e7f,962,TRT000097,65,0,95,45,81,27,83,27,3472,342,3502,387,3488,369,3490,369
PRV000325,land,#f4637d,1413,TRT000097,0,13,54,58,28,37,31,39,3407,355,3461,400,3435,379,3438,381
PRV000326,land,#b45cda,1164,TRT000097,34,0,76,49,56,22,57,22,3441,342,3483,391,3463,364,3464,364
PRV000327,land,#828681,1695,TRT000098,0,38,51,79,23,56,24,56,3496,466,3547,507,3519,484,3520,484
PRV000328,land,#e90c97,1182,TRT000098,31,50,79,100,55,77,56,78,3527,478,3575,528,3551,505,3552,506
PRV000329,land,#27bb37,1419,TRT000098,41,0,88,46,60,20,59,19,3537,428,3584,474,3556,448,3555,447
PRV000330,land,#0eb542,1257,TRT000098,6,1,40,37,23,19,22,19,3502,429,3536,465,3519,447,3518,447
PRV000331,land,#be98f6,1017,TRT000099,17,43,55,93,35,68,34,71,3519,378,3557,428,3537,403,3536,406
PRV000332,land,#c7ffc1,1503,TRT000099,0,12,48,49,24,32,19,31,3502,347,3550,384,3526,367,3521,366
PRV000333,land,#afae71,917,TRT000099,0,46,30,93,13,67,14,65,3502,381,3532,428,3515,402,3516,400
PRV000334,land,#90c09b,2547,TRT000099,46,0,116,57,79,25,75,26,3548,335,3618,392,3581,360,3577,361
PRV000335,land,#d0a27c,336,TRT000099,26,81,68,96,46,90,50,91,3528,416,3570,431,3548,425,3552,426
PRV000336,land,#52e241,1698,TRT000100,46,0,95,60,70,33,70,36,3352,292,3401,352,3376,325,3376,328
PRV000337,land,#7a8e3c,1339,TRT000100,49,58,109,96,79,78,80,79,3355,350,3415,388,3385,370,3386,371
PRV000338,land,#992be4,1046,TRT000100,75,30,116,83,98,58,98,57,3381,322,3422,375,3404,350,3404,349
PRV000339,land,#fe4d7f,1328,TRT000100,0,31,58,78,33,53,33,52,3306,323,3364,370,3339,345,3339,344
PRV000340,land,#aa1d70,1117,TRT000101,20,33,69,71,44,51,46,53,3504,293,3553,331,3528,311,3530,313
PRV000341,land,#8e74a8,1293,TRT000101,62,9,108,60,82,37,82,38,3546,269,3592,320,3566,297,3566,298
PRV000342,land,#db8652,1305,TRT000101,18,0,76,38,51,21,50,22,3502,260,3560,298,3535,281,3534,282
PRV000343,land,#4a9537,1356,TRT000101,75,41,126,86,100,64,99,65,3559,301,3610,346,3584,324,3583,325
PRV000344,land,#ceeac5,1087,TRT000101,31,59,81,90,57,77,56,78,3515,319,3565,350,3541,337,3540,338
PRV000345,land,#aa6b54,1625,TRT000101,0,32,36,95,16,66,16,66,3484,292,3520,355,3500,326,3500,326
PRV000346,land,#05ce57,1426,TRT000102,18,48,60,98,42,73,39,73,3402,306,3444,356,3426,331,3423,331
PRV000347,land,#614bd6,1179,TRT000102,0,14,39,62,20,38,18,37,3384,272,3423,320,3404,296,3402,295
PRV000348,land,#650552,1409,TRT000102,28,0,78,50,51,25,50,26,3412,258,3462,308,3435,283,3434,284
PRV000349,land,#11222b,1341,TRT000102,48,26,101,69,75,49,73,52,3432,284,3485,327,3459,307,3457,310
PRV000350,land,#40f2c7,1029,TRT000102,58,57,99,95,79,76,80,77,3442,315,3483,353,3463,334,3464,335
PRV000351,land,#5cf0ca,1326,TRT000103,11,45,60,93,40,66,40,65,3447,257,3496,305,3476,278,3476,277
PRV000352,land,#5c53a2,1348,TRT000103,52,0,101,47,69,29,71,31,3488,212,3537,259,3505,241,3507,243
PRV000353,land,#398616,1006,TRT000103,56,44,105,83,74,58,73,61,3492,256,3541,295,3510,270,3509,273
PRV000354,land,#b7aae5,1529,TRT000103,0,2,51,55,31,32,32,31,3436,214,3487,267,3467,244,3468,243
PRV000355,land,#9de60d,1928,TRT000104,0,54,49,116,29,86,29,87,3685,319,3734,381,3714,351,3714,352
PRV000356,land,#53232d,2291,TRT000104,24,0,78,63,51,31,51,32,3709,265,3763,328,3736,296,3736,297
PRV000357,land,#880ab2,1864,TRT000104,64,8,117,68,88,41,88,41,3749,273,3802,333,3773,306,3773,306
PRV000358,land,#383d81,1981,TRT000104,48,59,96,117,68,89,68,88,3733,324,3781,382,3753,354,3753,353
PRV000359,land,#144f2d,1845,TRT000105,61,0,128,48,92,28,95,29,3661,222,3728,270,3692,250,3695,251
PRV000360,land,#1f6f4a,1998,TRT000105,14,28,74,87,51,61,51,59,3614,250,3674,309,3651,283,3651,281
PRV000361,land,#5eb0d1,2667,TRT000105,0,72,59,144,30,106,32,107,3600,294,3659,366,3630,328,3632,329
PRV000362,land,#d8b338,1791,TRT000105,55,72,111,120,82,96,82,95,3655,294,3711,342,3682,318,3682,317
PRV000363,land,#ea46e4,1797,TRT000105,38,111,99,158,71,133,73,134,3638,333,3699,380,3671,355,3673,356
PRV000364,land,#9f6055,1617,TRT000105,74,44,127,88,99,63,97,63,3674,266,3727,310,3699,285,3697,285
PRV000365,land,#c805f8,1862,TRT000106,0,54,49,119,30,90,29,91,3691,178,3740,243,3721,214,3720,215
PRV000366,land,#1072bd,1886,TRT000106,72,95,128,153,95,122,94,123,3763,219,3819,277,3786,246,3785,247
PRV000367,land,#6102b2,1959,TRT000106,49,59,99,115,71,86,70,90,3740,183,3790,239,3762,210,3761,214
PRV000368,land,#9f9b91,2662,TRT000106,44,0,120,69,87,41,83,42,3735,124,3811,193,3778,165,3774,166
PRV000369,land,#3023f7,1443,TRT000106,22,102,74,148,51,125,50,126,3713,226,3765,272,3742,249,3741,250
PRV000370,land,#95daeb,2792,TRT000106,94,36,156,112,124,76,123,75,3785,160,3847,236,3815,200,3814,199
PRV000371,land,#5ad434,2407,TRT000107,11,0,77,73,50,40,47,45,3788,214,3854,287,3827,254,3824,259
PRV000372,land,#71fe48,1512,TRT000107,65,16,122,76,87,54,88,53,3842,230,3899,290,3864,268,3865,267
PRV000373,land,#2604b9,1941,TRT000107,56,67,128,108,86,86,83,88,3833,281,3905,322,3863,300,3860,302
PRV000374,land,#ae08ab,2094,TRT000107,0,53,56,111,31,83,29,85,3777,267,3833,325,3808,297,3806,299
PRV000375,land,#bf524e,1001,TRT000108,30,4,72,46,52,29,53,33,3324,91,3366,133,3346,116,3347,120
PRV000376,land,#a07fa7,1489,TRT000108,43,56,96,108,66,88,64,87,3337,143,3390,195,3360,175,3358,174
PRV000377,land,#bb617f,1116,TRT000108,73,11,113,50,96,34,92,35,3367,98,3407,137,3390,121,3386,122
PRV000378,land,#acdbaa,1251,TRT000108,0,71,45,114,25,92,24,92,3294,158,3339,201,3319,179,3318,179
PRV000379,land,#6a947b,937,TRT000108,54,0,110,31,78,13,79,13,3348,87,3404,118,3372,100,3373,100
PRV000380,land,#1f501d,1565,TRT000108,112,11,169,51,136,34,134,33,3406,98,3463,138,3430,121,3428,120
PRV000381,land,#a63305,1302,TRT000108,12,37,66,79,37,60,33,60,3306,124,3360,166,3331,147,3327,147
PRV000382,land,#2976f5,1981,TRT000109,50,0,104,55,81,28,82,28,3438,132,3492,187,3469,160,3470,160
PRV000383,land,#9608f9,766,TRT000109,0,21,61,50,36,34,39,32,3388,153,3449,182,3424,166,3427,164
PRV000384,land,#d9d955,1104,TRT000110,0,2,46,42,25,21,25,18,3262,81,3308,121,3287,100,3287,97
PRV000385,land,#ab9084,1476,TRT000110,36,0,88,55,57,25,56,27,3298,79,3350,134,3319,104,3318,106
PRV000386,land,#8aa158,1383,TRT000110,10,40,56,100,33,64,31,64,3272,119,3318,179,3295,143,3293,143
PRV000387,land,#6b78d0,1200,TRT000111,0,0,41,42,20,21,19,21,3383,168,3424,210,3403,189,3402,189
PRV000388,land,#5beecd,1382,TRT000111,31,5,70,53,51,30,50,31,3414,173,3453,221,3434,198,3433,199
PRV000389,land,#0ebf43,1034,TRT000111,8,39,46,88,27,59,27,60,3391,207,3429,256,3410,227,3410,228
PRV000390,land,#5b651d,1555,TRT000111,65,15,110,64,86,36,86,36,3448,183,3493,232,3469,204,3469,204
PRV000391,land,#9fd1fa,1329,TRT000111,25,53,76,102,49,75,49,75,3408,221,3459,270,3432,243,3432,243
PRV000392,land,#e354fa,1539,TRT000112,19,34,69,82,45,56,44,56,3317,224,3367,272,3343,246,3342,246
PRV000393,land,#9034ab,1188,TRT000112,61,4,101,54,81,34,80,33,3359,194,3399,244,3379,224,3378,223
PRV000394,land,#b54ade,1538,TRT000112,64,47,114,96,89,70,89,69,3362,237,3412,286,3387,260,3387,259
PRV000395,land,#c41c10,815,TRT000112,0,6,42,37,26,17,26,17,3298,196,3340,227,3324,207,3324,207
PRV000396,land,#f1c1e1,1100,TRT000112,43,0,85,39,60,16,59,17,3341,190,3383,229,3358,206,3357,207
PRV000397,land,#8a26ee,1540,TRT000112,39,72,89,128,62,97,62,96,3337,262,3387,318,3360,287,3360,286
PRV000398,land,#799087,1339,TRT000113,39,30,87,72,62,51,59,49,3285,230,3333,272,3308,251,3305,249
PRV000399,land,#91cce1,1246,TRT000113,34,61,77,104,52,81,49,80,3280,261,3323,304,3298,281,3295,280
PRV000400,land,#6c0fd9,1037,TRT000113,0,34,40,66,21,52,20,52,3246,234,3286,266,3267,252,3266,252
PRV000401,land,#413da1,780,TRT000113,13,0,53,42,36,22,35,21,3259,200,3299,242,3282,222,3281,221
PRV000402,land,#ec5e3b,866,TRT000113,0,66,35,101,20,81,19,81,3246,266,3281,301,3266,281,3265,281
PRV000403,land,#c15619,2167,TRT000113,52,70,109,133,81,105,80,103,3298,270,3355,333,3327,305,3326,303
PRV000404,land,#731da9,2639,TRT000114,114,0,176,67,153,27,156,27,4076,19,4138,86,4115,46,4118,46
PRV000405,land,#305a38,3880,TRT000114,82,49,173,130,131,86,131,82,4044,68,4135,149,4093,105,4093,101
PRV000406,land,#dc0ba2,4556,TRT000114,52,91,143,188,93,139,93,136,4014,110,4105,207,4055,158,4055,155
PRV000407,land,#3c5843,2700,TRT000114,65,20,130,81,96,46,100,40,4027,39,4092,100,4058,65,4062,59
PRV000408,land,#72e09d,2828,TRT000114,0,14,79,82,41,51,43,51,3962,33,4041,101,4003,70,4005,70
PRV000409,land,#8b3f92,3589,TRT000114,6,75,84,152,44,109,42,108,3968,94,4046,171,4006,128,4004,127
PRV000410,land,#27e832,3776,TRT000115,24,109,103,183,66,142,65,140,3816,136,3895,210,3858,169,3857,167
PRV000411,land,#aa9af5,5886,TRT000115,68,0,175,87,125,44,127,49,3860,27,3967,114,3917,71,3919,76
PRV000412,land,#9a3f90,3658,TRT000115,88,83,179,154,125,113,124,118,3880,110,3971,181,3917,140,3916,145
PRV000413,land,#3a2bce,2256,TRT000115,32,59,104,109,67,86,64,78,3824,86,3896,136,3859,113,3856,105
PRV000414,land,#b2c364,2847,TRT000115,0,54,50,135,22,92,20,94,3792,81,3842,162,3814,119,3812,121
PRV000415,land,#752372,3691,TRT000116,118,66,201,144,153,100,151,103,3966,204,4049,282,4001,238,3999,241
PRV000416,land,#2f9162,3810,TRT000116,112,0,196,81,143,48,142,50,3960,138,4044,219,3991,186,3990,188
PRV000417,land,#fde4d2,3625,TRT000116,50,128,138,197,98,158,97,159,3898,266,3986,335,3946,296,3945,297
PRV000418,land,#767dcd,3572,TRT000116,0,52,67,143,36,93,36,94,3848,190,3915,281,3884,231,3884,232
PRV000419,land,#85daa7,3430,TRT000116,47,78,120,146,87,109,87,109,3895,216,3968,284,3935,247,3935,247
PRV000420,land,#cff646,3395,TRT000116,41,3,116,78,86,48,84,47,3889,141,3964,216,3934,186,3932,185
PRV000421,land,#06a287,4198,TRT000117,106,59,178,159,140,114,142,116,3594,159,3666,259,3628,214,3630,216
PRV000422,land,#2e2d65,4997,TRT000117,42,6,140,86,95,48,89,44,3530,106,3628,186,3583,148,3577,144
PRV000423,land,#a87e3f,4730,TRT000117,25,82,112,166,73,123,79,124,3513,182,3600,266,3561,223,3567,224
PRV000424,land,#8e59e9,5497,TRT000117,0,0,71,129,30,66,30,75,3488,100,3559,229,3518,166,3518,175
PRV000425,land,#a3a966,3201,TRT000117,71,135,161,206,115,169,114,171,3559,235,3649,306,3603,269,3602,271
PRV000426,land,#a09c18,5327,TRT000118,101,0,186,95,142,44,145,44,3706,80,3791,175,3747,124,3750,124
PRV000427,land,#4bdbde,5179,TRT000118,29,65,130,162,77,106,76,106,3634,145,3735,242,3682,186,3681,186
PRV000428,land,#c8cac1,5195,TRT000118,0,14,101,88,53,47,57,46,3605,94,3706,168,3658,127,3662,126
PRV000429,land,#40dd5a,960,TRT000119,10,0,63,38,32,18,32,16,4163,317,4216,355,4185,335,4185,333
PRV000430,land,#4fb473,1626,TRT000119,9,18,70,68,46,42,41,41,4162,335,4223,385,4199,359,4194,358
PRV000431,land,#c5e508,1576,TRT000119,0,43,62,87,28,68,26,69,4153,360,4215,404,4181,385,4179,386
PRV000432,land,#e01b4d,2355,TRT000119,62,21,141,78,94,50,90,50,4215,338,4294,395,4247,367,4243,367
PRV000433,land,#a2939c,1943,TRT000120,0,36,61,101,29,68,30,66,4055,308,4116,373,4084,340,4085,338
PRV000434,land,#7bb1ab,1376,TRT000120,11,67,77,108,49,91,51,93,4066,339,4132,380,4104,363,4106,365
PRV000435,land,#a61cba,2123,TRT000120,62,56,114,124,88,84,88,79,4117,328,4169,396,4143,356,4143,351
PRV000436,land,#8824c3,1746,TRT000120,26,0,77,57,53,28,53,26,4081,272,4132,329,4108,300,4108,298
PRV000437,land,#cc98c5,1463,TRT000120,64,21,117,64,91,45,92,42,4119,293,4172,336,4146,317,4147,314
PRV000438,land,#ad32e5,1631,TRT000121,46,59,91,113,69,88,69,90,4091,144,4136,198,4114,173,4114,175
PRV000439,land,#756cc0,1528,TRT000121,85,81,138,130,109,103,109,104,4130,166,4183,215,4154,188,4154,189
PRV000440,land,#7a38bb,1446,TRT000121,74,46,126,88,101,68,101,69,4119,131,4171,173,4146,153,4146,154
PRV000441,land,#4f7913,1500,TRT000121,64,0,112,60,89,34,88,35,4109,85,4157,145,4134,119,4133,120
PRV000442,land,#933290,1932,TRT000121,0,117,58,174,31,142,32,141,4045,202,4103,259,4076,227,4077,226
PRV000443,land,#ebd2e1,1232,TRT000121,10,81,61,125,39,108,38,105,4055,166,4106,210,4084,193,4083,190
PRV000444,land,#2594e5,1683,TRT000121,52,113,101,166,72,136,73,136,4097,198,4146,251,4117,221,4118,221
PRV000445,land,#ec6f5d,1859,TRT000122,38,0,102,53,73,31,69,33,4132,186,4196,239,4167,217,4163,219
PRV000446,land,#908d5a,1345,TRT000122,47,53,94,93,67,71,67,74,4141,239,4188,279,4161,257,4161,260
PRV000447,land,#1981d5,1478,TRT000122,0,44,46,97,27,72,26,74,4094,230,4140,283,4121,258,4120,260
PRV000448,land,#2f4b1a,907,TRT000122,29,80,69,120,52,99,52,100,4123,266,4163,306,4146,285,4146,286
PRV000449,land,#e83c72,1290,TRT000122,67,79,113,129,86,101,85,103,4161,265,4207,315,4180,287,4179,289
PRV000450,land,#9b41cd,2060,TRT000122,80,13,130,85,106,53,104,53,4174,199,4224,271,4200,239,4198,239
PRV000451,land,#2d7090,1671,TRT000123,61,57,118,104,89,81,90,83,4027,280,4084,327,4055,304,4056,306
PRV000452,land,#c88029,1530,TRT000123,87,21,132,76,111,49,111,49,4053,244,4098,299,4077,272,4077,272
PRV000453,land,#8f126b,1127,TRT000123,57,92,105,137,81,111,82,113,4023,315,4071,360,4047,334,4048,336
PRV000454,land,#54dbec,1800,TRT000123,49,0,103,60,77,31,77,33,4015,223,4069,283,4043,254,4043,256
PRV000455,land,#47190e,1662,TRT000123,0,69,63,112,32,91,35,92,3966,292,4029,335,3998,314,4001,315
PRV000456,land,#5238cd,1533,TRT000123,18,33,73,81,47,60,45,59,3984,256,4039,304,4013,283,4011,282
PRV000457,land,#18454d,1960,TRT000124,35,22,92,87,66,58,66,60,4208,277,4265,342,4239,313,4239,315
PRV000458,land,#64549b,1005,TRT000124,63,61,112,108,90,86,91,87,4236,316,4285,363,4263,341,4264,342
PRV000459,land,#57664d,2524,TRT000124,0,0,73,75,38,40,39,39,4173,255,4246,330,4211,295,4212,294
PRV000460,land,#c1d829,2384,TRT000125,89,22,169,79,122,54,125,54,4347,275,4427,332,4380,307,4383,307
PRV000461,land,#2a27dd,3813,TRT000125,28,69,105,141,69,107,72,105,4286,322,4363,394,4327,360,4330,358
PRV000462,land,#521432,2117,TRT000125,99,64,166,114,132,88,132,89,4357,317,4424,367,4390,341,4390,342
